,brand,reviews_doRecommend,reviews_rating_score,reviews_text,reviews_title,review_rating
4158,Amazon,FALSE,3,"So I've seen this at the mall and the TV ads and thought hmmm that sounds good. Note mine does not sound as good as the units I've heard play music at the stores. I don't know why and there does not seem to be any adjustments you can make to that. All you can do is say volume up, volume down or say volume lever 1-10.At no time was I told that you needed to use your smart phone and or table to down load the Alexa App and then run everything through that. Most of the time I say Alexa who is Morris Knight. ""I don't know"" Alexa was Morris Knight a VJ on MTV. ""I don't know"". Alexa can you tell me who was a VJ on MTV ""I don't know"". So I get ""I don't know"" more often then an get and answer. If I do get an answer Alexa will often give me an answer to a for a different person the person I asked about.If you have a Amazon Fire Stick. Don't ask Alexa about a ""MOVIE"" or is Joan Collins in the movie The Virgin Queen. Because for me anytime I use the word ""MOVIE"" she will turn on my Fire Stick. So if you are watching something else you are no longer watching it. She can turn on the Amazon Fire Stick but she can't put your TV back to what you were watching before.The Echo device will often tell you to go to the Alexa App. So I'm really not sure what the Echo Device does. Everything is run through the Alexa App so just get your table out and use Alexa that way?I'm just not very happy with this purchase. I went to the Mall and the person said ""Bring in your Tablet and I can see what is going on"". So see it's driven by that tablet and the app right?",You need a Tablet or Smart Phone to have this work,NEGATIVE
4159,Amazon,TRUE,3,"This new technology does what it's intended to do. My kids love it. They talk to Alexa every day, listen to music and even ask homework questions.",Good product,NEGATIVE
4160,Amazon,FALSE,3,"The idea is right but after few weeks, needs restarting else it doesn't respond properly. Compatible devices pairs properly. I used lifx bulbs but it couldn't control them with voice says no device found. Hopefully they will release a software update soon.",OK OK product,NEGATIVE
4161,Amazon,FALSE,2,"The one thing i had an issue with,is I would leave my amazon speaker on playing since it's always listening. But,at times it would just cut off by itself,without my command. Another issue would be if I'm on the phone and what I'm saying may sound close to the command according to the speaker itself, it would automatically light up for me to command it to do something. Don't know if i like the idea of it listening all the time.",Gets very loud.,NEGATIVE
4162,Amazon,FALSE,3,I wish alexa was a little smarter. Sometimes she doesn't understand what i am trying to ask.,ALEXA,NEGATIVE
4163,Amazon,TRUE,3,To much programming especially for road and traffic congitions,Great for the tec nieve but to much programming,NEGATIVE
4164,Amazon,TRUE,3,"I love it, but the first one I bought didn't work. When I got a working model I was very happy. Super cool technology",Great when it works,NEGATIVE
4165,Amazon,TRUE,3,"Since I am more of an Apple Buckie, I wish this had more integration to my iTunes Library. I use it with my LifeX lights, get the news and weather. Not sure I would buy it again, but if you are a Google Buckie then it would be a great toy",Nice Toy,NEGATIVE
4166,Amazon,TRUE,3,Just wish it would learn faster. Seems like the Google home has better knowledge with Internet info.,Happy for the most part.,NEGATIVE
4167,Amazon,TRUE,3,I find Alexa to be extremely useless at times. It's a chore trying to search for specific music through Amazon's music list (this is trying to find common songs played on the radio currently),AI is not very accurate.,NEGATIVE
4168,Amazon,FALSE,1,Product was damaged. Needs lot of improvement on the API's.,Its not recognizing lot of sentences.Lot toimprove,NEGATIVE
4169,Amazon,TRUE,3,the app for that does not work well i haven't used it that much just for news,its ok,NEGATIVE
4170,Amazon,FALSE,3,"It seems that the majority of questions I have, Alexa does not have a clue.",Could be smarter,NEGATIVE
4171,Amazon,FALSE,3,"Had this, have the dot, have two Google homes. I prefer Google home. You can YouTube rhere differences. Alexa is okay but nothing extraordinary. I use it to turn on lights, and that's about it.",Think about it.,NEGATIVE
4172,Amazon,TRUE,3,Best Buy employees could have been more knowledgeable on this item,Great product,NEGATIVE
4173,Amazon,TRUE,3,"Maybe I didn't give it enough time. I had it a few weeks before I returned it. I just didn't feel the love. I see a lot of potential. I was wanting to control some of my WIFI connected devices like my thermostat, TV, and some lighting. but it took a lot of programming to get it there. So maybe after they do the heavy programming for outside devices then I'll try it again.",Not my thing... YET,NEGATIVE
4174,Amazon,FALSE,3,"OK, I bought this with high expectations after watching the commercials. I thought it's going to be better than Siri, but no. It can react or answer some of your calls very well, but it's very limited. Now I use it to play prime musics only.",Not impressed at all,NEGATIVE
4175,Amazon,FALSE,2,Could answer weather questions but struggled to answer anything else. Bought it for my father who is blind. Bing search engine terrible.,Bing search engine.,NEGATIVE
4176,Amazon,TRUE,3,"After all the great reviews I thought it would be wonderful to use as a helping hand running a business solo. However, for this case it isn't very helpful. Unlike Cortana or Siri, Alexa only works with commands based on the petty apps that can generate the commands. It can't use your whole phone or computer to pull up apps or anything special. Even the simple stuff like weather was a hassle to try to change location and simple data like calendar, and anything you want to learn just refers back to the Alexa app which by the way is absolutely awful. You can't use your own calendar alone, everything has to be linked to one of the several lackluster apps that have been created. I think this will be great in the future but as far as offices go, it seems an unnecessary false luxury. At home with smart appliances may be its only use. (Recommended for home entertainment use only).",Decent but lacking,NEGATIVE
4177,Amazon,FALSE,3,"When companies play nice with each other... the customers win. This product is fairly novel if you aren't completely bought in to the Amazon ecosystem. I would use it way more if they played nice with Apple services. I know it's a competitor, but if both companies goals are to build an awesome product for a customer, they should play nice.",Awesome product as a standalone...,NEGATIVE
4178,Amazon,FALSE,3,"Although this got great reviews, I am still trying to figure it out. When it doesn't understand my question I rephrase it and sometimes even then Alexa still can't answer. I have been reading about how to get the most out of Alexa but I'm actually still on the fence about whether or not I will keep it. Am I missing something? What is it that others see that I don't?",Trying To Figure It Out,NEGATIVE
4179,Amazon,FALSE,2,"A wonderfully designed device, but its use is fairly limited. I bought it primarily to use as a Smart Home control device. However, although it allows you to turn on and off lights, you cannot add timers to the control instructions. For instance, you cannot tell the Echo to turn off a light in 30 minutes; you can only tell it to turn it off or on immediately. Finding that out was incredible disappointing. I don't know understand why it would be so hard to add such a feature.","No Bluetooth is a bummer, no on/off timers",NEGATIVE
4180,Amazon,FALSE,3,The echo is so much fun to play with and works great with Amazon and hue products. It's very hard to get it to work with our iPhone and iTunes. I can't figure out how to get my iTunes playlist to work or sync it to my calander from phone. I'm sure it's possible because my tech skills are mediocre at best. Had I known what a pain this would be I would have looked into the google product more closely. The echo itself is a great product but I would not buy it again unless they open it up to other providers services.,Doesn't play well with apple products,NEGATIVE
